image_id,source,expected_target,expected_crop,expected_part,expected_class,expected_behavior,notes,original_source,resolved_source_path,disease_class,user_like_bucket
demo_339,staged_external:docs/demo_assets/m2_full_image_set/images/demo_339_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_336.jpg,docs/demo_assets/m2_full_image_set/images/demo_339_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,clear
demo_340,staged_external:docs/demo_assets/m2_full_image_set/images/demo_340_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_powdery_mildew_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=strawberry_powdery_mildew_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_powdery_mildew_leaf\powdery_mildew_leaf_100.jpg,docs/demo_assets/m2_full_image_set/images/demo_340_strawberry_leaf.jpg,strawberry_powdery_mildew_leaf,difficult
demo_341,staged_external:docs/demo_assets/m2_full_image_set/images/demo_341_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_powdery_mildew_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=strawberry_powdery_mildew_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_powdery_mildew_leaf\powdery_mildew_leaf_270.jpg,docs/demo_assets/m2_full_image_set/images/demo_341_strawberry_leaf.jpg,strawberry_powdery_mildew_leaf,difficult
demo_342,staged_external:docs/demo_assets/m2_full_image_set/images/demo_342_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_powdery_mildew_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=borderline; source_split=test; source_class=strawberry_powdery_mildew_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_powdery_mildew_leaf\powdery_mildew_leaf_273.jpg,docs/demo_assets/m2_full_image_set/images/demo_342_strawberry_leaf.jpg,strawberry_powdery_mildew_leaf,borderline
demo_343,staged_external:docs/demo_assets/m2_full_image_set/images/demo_343_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_powdery_mildew_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_powdery_mildew_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_powdery_mildew_leaf\powdery_mildew_leaf_276.jpg,docs/demo_assets/m2_full_image_set/images/demo_343_strawberry_leaf.jpg,strawberry_powdery_mildew_leaf,clear
demo_344,staged_external:docs/demo_assets/m2_full_image_set/images/demo_344_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_powdery_mildew_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_powdery_mildew_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_powdery_mildew_leaf\powdery_mildew_leaf_279.jpg,docs/demo_assets/m2_full_image_set/images/demo_344_strawberry_leaf.jpg,strawberry_powdery_mildew_leaf,clear
demo_345,staged_external:docs/demo_assets/m2_full_image_set/images/demo_345_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_powdery_mildew_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_powdery_mildew_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_powdery_mildew_leaf\powdery_mildew_leaf_281.jpg,docs/demo_assets/m2_full_image_set/images/demo_345_strawberry_leaf.jpg,strawberry_powdery_mildew_leaf,clear
demo_346,staged_external:docs/demo_assets/m2_full_image_set/images/demo_346_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_powdery_mildew_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_powdery_mildew_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_powdery_mildew_leaf\powdery_mildew_leaf_284.jpg,docs/demo_assets/m2_full_image_set/images/demo_346_strawberry_leaf.jpg,strawberry_powdery_mildew_leaf,clear
demo_347,staged_external:docs/demo_assets/m2_full_image_set/images/demo_347_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_powdery_mildew_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_powdery_mildew_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_powdery_mildew_leaf\powdery_mildew_leaf_287.jpg,docs/demo_assets/m2_full_image_set/images/demo_347_strawberry_leaf.jpg,strawberry_powdery_mildew_leaf,clear
demo_348,staged_external:docs/demo_assets/m2_full_image_set/images/demo_348_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_powdery_mildew_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_powdery_mildew_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_powdery_mildew_leaf\powdery_mildew_leaf_29.jpg,docs/demo_assets/m2_full_image_set/images/demo_348_strawberry_leaf.jpg,strawberry_powdery_mildew_leaf,clear
demo_349,staged_external:docs/demo_assets/m2_full_image_set/images/demo_349_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_powdery_mildew_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_powdery_mildew_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_powdery_mildew_leaf\powdery_mildew_leaf_292.jpg,docs/demo_assets/m2_full_image_set/images/demo_349_strawberry_leaf.jpg,strawberry_powdery_mildew_leaf,clear
demo_350,staged_external:docs/demo_assets/m2_full_image_set/images/demo_350_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_339.jpg,docs/demo_assets/m2_full_image_set/images/demo_350_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,difficult
demo_351,staged_external:docs/demo_assets/m2_full_image_set/images/demo_351_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_341.jpg,docs/demo_assets/m2_full_image_set/images/demo_351_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,difficult
demo_352,staged_external:docs/demo_assets/m2_full_image_set/images/demo_352_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=borderline; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_344.jpg,docs/demo_assets/m2_full_image_set/images/demo_352_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,borderline
demo_353,staged_external:docs/demo_assets/m2_full_image_set/images/demo_353_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_348.jpg,docs/demo_assets/m2_full_image_set/images/demo_353_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,clear
demo_354,staged_external:docs/demo_assets/m2_full_image_set/images/demo_354_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_352.jpg,docs/demo_assets/m2_full_image_set/images/demo_354_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,clear
demo_355,staged_external:docs/demo_assets/m2_full_image_set/images/demo_355_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_356.jpg,docs/demo_assets/m2_full_image_set/images/demo_355_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,clear
demo_356,staged_external:docs/demo_assets/m2_full_image_set/images/demo_356_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_359.jpg,docs/demo_assets/m2_full_image_set/images/demo_356_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,clear
demo_357,staged_external:docs/demo_assets/m2_full_image_set/images/demo_357_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_361.jpg,docs/demo_assets/m2_full_image_set/images/demo_357_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,clear
demo_358,staged_external:docs/demo_assets/m2_full_image_set/images/demo_358_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_364.jpg,docs/demo_assets/m2_full_image_set/images/demo_358_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,clear
demo_359,staged_external:docs/demo_assets/m2_full_image_set/images/demo_359_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_368.jpg,docs/demo_assets/m2_full_image_set/images/demo_359_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,clear
demo_360,staged_external:docs/demo_assets/m2_full_image_set/images/demo_360_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_370.jpg,docs/demo_assets/m2_full_image_set/images/demo_360_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,difficult
demo_361,staged_external:docs/demo_assets/m2_full_image_set/images/demo_361_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=difficult; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_374.jpg,docs/demo_assets/m2_full_image_set/images/demo_361_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,difficult
demo_362,staged_external:docs/demo_assets/m2_full_image_set/images/demo_362_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=borderline; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_377.jpg,docs/demo_assets/m2_full_image_set/images/demo_362_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,borderline
demo_363,staged_external:docs/demo_assets/m2_full_image_set/images/demo_363_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_380.jpg,docs/demo_assets/m2_full_image_set/images/demo_363_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,clear
demo_364,staged_external:docs/demo_assets/m2_full_image_set/images/demo_364_strawberry_leaf.jpg,strawberry__leaf,strawberry,leaf,strawberry_leaf_spot_leaf,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=test; source_class=strawberry_leaf_spot_leaf,data\prepared_runtime_datasets\strawberry__leaf\test\strawberry_leaf_spot_leaf\leaf_spot_384.jpg,docs/demo_assets/m2_full_image_set/images/demo_364_strawberry_leaf.jpg,strawberry_leaf_spot_leaf,clear
demo_365,staged_external:docs/demo_assets/m2_full_image_set/images/demo_365_tomato_fruit.jpg,tomato__fruit,tomato,fruit,domates_bacterial_spot_and_speck_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=val; source_class=domates_bacterial_spot_and_speck_meyve,data\prepared_runtime_datasets\tomato__fruit\val\domates_bacterial_spot_and_speck_meyve\tomato_bacterial_leaf_spot_google_0033.jpg,docs/demo_assets/m2_full_image_set/images/demo_365_tomato_fruit.jpg,domates_bacterial_spot_and_speck_meyve,clear
demo_366,staged_external:docs/demo_assets/m2_full_image_set/images/demo_366_tomato_fruit.jpg,tomato__fruit,tomato,fruit,domates_bacterial_spot_and_speck_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=continual; source_class=domates_bacterial_spot_and_speck_meyve,data\prepared_runtime_datasets\tomato__fruit\continual\domates_bacterial_spot_and_speck_meyve\Roboflow_test_download-4-_jpg.rf.f83843b5e3e0871d2fc7b9385d585415.jpg,docs/demo_assets/m2_full_image_set/images/demo_366_tomato_fruit.jpg,domates_bacterial_spot_and_speck_meyve,clear
demo_367,staged_external:docs/demo_assets/m2_full_image_set/images/demo_367_tomato_fruit.jpg,tomato__fruit,tomato,fruit,domates_bacterial_spot_and_speck_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=continual; source_class=domates_bacterial_spot_and_speck_meyve,data\prepared_runtime_datasets\tomato__fruit\continual\domates_bacterial_spot_and_speck_meyve\Roboflow_test_images-31-_jpg.rf.16722a716d7583aca6854f2653668dae.jpg,docs/demo_assets/m2_full_image_set/images/demo_367_tomato_fruit.jpg,domates_bacterial_spot_and_speck_meyve,clear
demo_368,staged_external:docs/demo_assets/m2_full_image_set/images/demo_368_tomato_fruit.jpg,tomato__fruit,tomato,fruit,domates_bacterial_spot_and_speck_meyve,known supported target; disease answer or review expected,user-like M2 curated set; bucket=clear; source_split=continual; source_class=domates_bacterial_spot_and_speck_meyve,data\prepared_runtime_datasets\tomato__fruit\continual\domates_bacterial_spot_and_speck_meyve\Roboflow_test_IMG20240615130318_jpg.rf.347e6c8c21a960a7a1deb42fc90ec98f.jpg,docs/demo_assets/m2_full_image_set/images/demo_368_tomato_fruit.jpg,domates_bacterial_spot_and_speck_meyve,clear
